94.23.188.42 - - [28/Dec/2014:17:25:45 -0800] "GET /logs/access.log HTTP/1.1" 200 2029 "http://redlug.com/" "Mozilla/5.0 (Windows NT 6.1; rv:2.0b7pre) Gecko/20100921 Firefox/4.0b7pre" "redlug.com"
94.23.188.42 - - [28/Dec/2014:17:25:45 -0800] "GET /logs/access_140815.log HTTP/1.1" 200 197591 "http://redlug.com/logs/access.log" "Mozilla/5.0 (Windows NT 6.1; rv:2.0b7pre) Gecko/20100921 Firefox/4.0b7pre" "redlug.com"
183.228.217.237 - - [28/Dec/2014:17:27:39 -0800] "GET /logs/access_140815.log HTTP/1.1" 200 197949 "http://redlug.com/logs/access.log" "Mozilla/5.0 (Windows NT 6.1; rv:2.0b7pre) Gecko/20100921 Firefox/4.0b7pre" "redlug.com"
23.95.121.165 - - [28/Dec/2014:17:28:05 -0800] "GET / HTTP/1.1" 200 10264 "http://s3.amazonaws.com/pdf-HHPU/qQftG74GbYrr.pdf" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)" "redlug.com"
157.55.39.127 - - [28/Dec/2014:17:28:16 -0800] "GET /robots.txt HTTP/1.1" 200 37 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "redlug.com"
23.95.121.165 - - [28/Dec/2014:17:30:23 -0800] "GET / HTTP/1.0" 200 10248 "http://greg-books.blogspot.com/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)" "redlug.com"
212.129.39.182 - - [28/Dec/2014:17:33:03 -0800] "GET /logs/access_130705.log HTTP/1.1" 404 88 "http://redlug.com/" "Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20100101 Firefox/21.0" "redlug.com"
212.129.39.182 - - [28/Dec/2014:17:33:03 -0800] "GET / HTTP/1.1" 200 1871 "http://redlug.com" "Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20100101 Firefox/21.0" "redlug.com"
212.129.39.182 - - [28/Dec/2014:17:33:04 -0800] "GET /oldIndex.html HTTP/1.1" 200 2380 "http://redlug.com" "Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20100101 Firefox/21.0" "redlug.com"
192.255.77.144 - - [28/Dec/2014:17:35:55 -0800] "GET /logs/access_140901.log HTTP/1.1" 200 47452 "http://redlug.com/" "Mozilla/5.0 (Windows NT 6.1; rv:2.0b7pre) Gecko/20100921 Firefox/4.0b7pre" "redlug.com"
104.128.23.229 - - [28/Dec/2014:17:36:15 -0800] "GET /logs/access_140817.log HTTP/1.1" 200 54216 "http://redlug.com/" "Mozilla/5.0 (Windows NT 6.1; rv:2.0b7pre) Gecko/20100921 Firefox/4.0b7pre" "redlug.com"
104.128.23.229 - - [28/Dec/2014:17:36:21 -0800] "GET /wp-login.php?action=register HTTP/1.1" 404 89 "http://redlug.com/" "PHP/5.3.74" "redlug.com"
68.180.229.38 - - [28/Dec/2014:17:46:51 -0800] "GET /ardoyne.html HTTP/1.1" 404 88 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)" "redlug.com"
93.79.202.178 - - [28/Dec/2014:17:55:14 -0800] "GET /logs/access_130930.log HTTP/1.1" 404 89 "http://avodart-0-5.beepworld.de/" "Opera/9.80 (Windows NT 6.1; WOW64; Edition Yx) Presto/2.12.388 Version/12.10" "redlug.com"
93.79.202.178 - - [28/Dec/2014:17:55:15 -0800] "GET /logs/access_130930.log HTTP/1.1" 404 73 "http://avodart-0-5.beepworld.de/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.91 Safari/537.11" "redlug.com"
93.79.202.178 - - [28/Dec/2014:17:55:15 -0800] "GET /access_130930.log HTTP/1.1" 404 89 "http://avodart-0-5.beepworld.de/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.91 Safari/537.11" "redlug.com"
